"","order","extant","Percentage"
"1",0,13.7118969307802,0.5
"2",0.00518134715025907,13.5031338293446,0.5
"3",0.0103626943005181,13.5029189992398,0.5
"4",0.0155440414507772,13.4957613081585,0.5
"5",0.0207253886010363,13.4924273341176,0.5
"6",0.0259067357512953,13.4732398268412,0.5
"7",0.0310880829015544,13.4732393118761,0.5
"8",0.0362694300518135,13.3084962186523,0.5
"9",0.0414507772020725,13.308476443255,0.5
"10",0.0466321243523316,13.30186385384,0.5
"11",0.0518134715025907,12.9226178383118,0.5
"12",0.0569948186528497,12.7370890887025,0.5
"13",0.0621761658031088,12.7370888647413,0.5
"14",0.0673575129533679,12.6151388563374,0.5
"15",0.0725388601036269,12.6151388110491,0.5
"16",0.077720207253886,12.4108318536661,0.5
"17",0.0829015544041451,12.3830272436172,0.5
"18",0.0880829015544041,12.3830237110297,0.5
"19",0.0932642487046632,12.3432213035537,0.5
"20",0.0984455958549223,12.179734203746,0.5
"21",0.103626943005181,12.1796357613694,0.5
"22",0.10880829015544,12.1796311119181,0.5
"23",0.113989637305699,12.1758972864898,0.5
"24",0.119170984455959,12.1758954133936,0.5
"25",0.124352331606218,12.1758839409269,0.5
"26",0.129533678756477,12.0010111856601,0.5
"27",0.134715025906736,12.0010111511168,0.5
"28",0.139896373056995,11.9996079758623,0.5
"29",0.145077720207254,11.5180498333404,0.5
"30",0.150259067357513,11.1491000017768,0.5
"31",0.155440414507772,11.1451329105715,0.5
"32",0.160621761658031,11.1412245669935,0.5
"33",0.16580310880829,11.1412240139386,0.5
"34",0.170984455958549,10.7129734526147,0.5
"35",0.176165803108808,10.6312932297369,0.5
"36",0.181347150259067,10.6220701324398,0.5
"37",0.186528497409326,10.6209069854231,0.5
"38",0.191709844559585,10.6206501643265,0.5
"39",0.196891191709845,10.6205119144418,0.5
"40",0.202072538860104,10.5429225825706,0.5
"41",0.207253886010363,10.2427329172345,0.5
"42",0.212435233160622,10.2360378974097,0.5
"43",0.217616580310881,10.2360303524066,0.5
"44",0.22279792746114,10.2360301506232,0.5
"45",0.227979274611399,10.2360299488397,0.5
"46",0.233160621761658,10.2360289967677,0.5
"47",0.238341968911917,10.235891735959,0.5
"48",0.243523316062176,10.2173664289141,0.5
"49",0.248704663212435,10.2173484548121,0.5
"50",0.253886010362694,10.189757391768,0.5
"51",0.259067357512953,9.60236654208875,0.5
"52",0.264248704663212,8.05623139383855,0.5
"53",0.269430051813472,6.99759513217896,0.5
"54",0.274611398963731,5.3139039151894,0.5
"55",0.27979274611399,4.34236791726911,0.5
"56",0.284974093264249,3.60977007342084,0.5
"57",0.290155440414508,3.26790733759343,0.5
"58",0.295336787564767,2.46554789941056,0.5
"59",0.300518134715026,2.2226522402967,0.5
"60",0.305699481865285,2.09547181594304,0.5
"61",0.310880829015544,1.48427418772642,0.5
"62",0.316062176165803,1.02818562137685,0.5
"63",0.321243523316062,0.597745294414649,0.5
"64",0.326424870466321,0.150074977091807,0.5
"65",0.33160621761658,0.0560486937846169,0.5
"66",0.336787564766839,0.0186627613843713,0.5
"67",0.341968911917098,0,0.5
"68",0.347150259067358,0,0.5
